,Suburb,Address,Rooms,Type,Price,Bedroom,Bathroom,Car,Age,Lattitude,Longtitude
10499,Sandringham,79 Victoria St,4,Bungalow,2100000.0,4.0,2.0,2.0,74.0,-37.95694,145.01936
10500,Seaford,12 Riviera St,4,Bungalow,795000.0,4.0,2.0,2.0,59.0,-38.08814,145.12598
10501,Seddon,1 Bute St,3,Bungalow,1315000.0,4.0,3.0,2.0,69.0,-37.80401,144.89518999999999
10502,Seddon,57 Charles St,2,Bungalow,830000.0,2.0,1.0,1.0,109.0,-37.80697,144.8928
10503,Seddon,19 Station Rd,2,Bungalow,940000.0,2.0,1.0,0.0,109.0,-37.8071,144.88912
10506,South Melbourne,67 Dow St,1,Bungalow,807500.0,1.0,1.0,0.0,119.0,-37.83627,144.9605
10508,South Yarra,10/20 Chambers St,3,Apartment,1430000.0,3.0,3.0,1.0,23.0,-37.84014000000001,144.99441000000004
10509,South Yarra,4 Hawksburn Rd,4,Bungalow,2920000.0,4.0,2.0,2.0,99.0,-37.84405,145.0016
10510,South Yarra,17/43 Kensington Rd,1,Apartment,400000.0,1.0,1.0,1.0,69.0,-37.83678,145.00137
10512,Southbank,28/161 Sturt St,2,Apartment,600000.0,2.0,1.0,1.0,26.0,-37.8281,144.96627
10517,St Helena,11 Erinne Ct,5,Bungalow,1387000.0,5.0,3.0,3.0,14.0,-37.68508,145.1395
10518,St Kilda,4/57 Chapel St,1,Apartment,480000.0,1.0,1.0,1.0,89.0,-37.86305,144.9911
10520,Sunbury,20 Miller St,4,Bungalow,535000.0,4.0,2.0,2.0,49.0,-37.580890000000004,144.72183
10522,Sunshine,81 Parsons St,3,Bungalow,1070000.0,3.0,2.0,2.0,79.0,-37.791270000000004,144.83713
10524,Sunshine North,9 Compton Pde,6,Bungalow,750000.0,6.0,2.0,4.0,64.0,-37.77049,144.83167
10525,Sunshine North,9 McLeod St,3,Bungalow,632000.0,3.0,1.0,1.0,69.0,-37.76951,144.83309
10527,Surrey Hills,25 James St,5,Bungalow,2505000.0,5.0,2.0,0.0,92.0,-37.81708,145.09566
10528,Surrey Hills,33 Kingston Rd,3,Bungalow,1785000.0,3.0,1.0,1.0,109.0,-37.82372,145.09085
10534,Templestowe Lower,6 Magnolia Dr,5,Bungalow,1225000.0,5.0,2.0,2.0,39.0,-37.77156,145.1226
10535,Templestowe Lower,140 Swanston St,4,Bungalow,1375000.0,4.0,2.0,1.0,69.0,-37.75763,145.09974
10536,Thomastown,20 Caroline St,3,Bungalow,705000.0,3.0,1.0,2.0,44.0,-37.68035,145.00925
10539,Thomastown,84 The Boulevard,3,Bungalow,740000.0,3.0,1.0,2.0,67.0,-37.67873,145.01878
10540,Thornbury,2/124 Flinders St,2,Apartment,745000.0,2.0,1.0,1.0,44.0,-37.756679999999996,145.00929
10541,Thornbury,30 Martin St,3,Bungalow,1225000.0,3.0,1.0,0.0,99.0,-37.76126,145.00247
10543,Truganina,1/14 Stable Dr,3,Apartment,390000.0,3.0,2.0,1.0,11.0,-37.84169,144.72333
10545,Tullamarine,35 Finningley Dr,3,Bungalow,695000.0,3.0,1.0,2.0,39.0,-37.69636,144.88265
10547,Viewbank,34 Martins La,3,Bungalow,870000.0,3.0,2.0,2.0,19.0,-37.73253,145.0873
10549,Watsonia North,66 MacOrna St,4,Bungalow,710000.0,4.0,1.0,3.0,59.0,-37.69778,145.08516
10551,Werribee,58 Church St,3,Bungalow,570000.0,3.0,1.0,2.0,59.0,-37.909079999999996,144.65774
10553,West Footscray,5/19 Waratah St,3,Apartment,597000.0,3.0,1.0,1.0,24.0,-37.80962,144.86876999999996
10554,West Melbourne,1/110 Railway Pl,2,Apartment,660000.0,2.0,1.0,1.0,26.0,-37.808479999999996,144.9437
10555,Westmeadows,20/84 Hillcrest Dr,3,Townhouse,500000.0,3.0,1.0,2.0,7.0,-37.67941,144.8764
10561,Williamstown,2/70 Osborne St,2,Apartment,880000.0,2.0,1.0,2.0,19.0,-37.866820000000004,144.90003000000004
10562,Williamstown North,6 Edina St,3,Bungalow,862000.0,3.0,1.0,1.0,79.0,-37.85432,144.88214
10563,Wollert,8 Yumbarra Pde,4,Bungalow,595000.0,4.0,2.0,2.0,7.0,-37.61337,145.03606000000005
10565,Yarraville,1/27 Stephen St,2,Apartment,709500.0,2.0,1.0,1.0,49.0,-37.81133,144.89553
10567,Airport West,3/26 Highridge Cr,3,Apartment,670000.0,3.0,1.0,2.0,19.0,-37.72752,144.88358
10574,Avondale Heights,6 Ridley Av,3,Bungalow,720000.0,3.0,1.0,1.0,54.0,-37.76063,144.8603
10575,Avondale Heights,132 Templewood Cr,3,Bungalow,1107500.0,3.0,3.0,1.0,5.0,-37.75962,144.86675
10578,Balwyn North,1/48 Kenny St,4,Townhouse,1575000.0,4.0,2.0,2.0,12.0,-37.80039,145.0961
10580,Bayswater,1/20 Kumala Rd,2,Apartment,520000.0,2.0,1.0,1.0,44.0,-37.845,145.25624
10581,Bentleigh,4/463 South Rd,2,Apartment,380000.0,2.0,1.0,1.0,8.0,-37.9332,145.03794
10582,Berwick,9 Geranium Ct,4,Bungalow,920000.0,4.0,5.0,2.0,5.0,-38.0683,145.33833
10583,Berwick,9 Sunview Pl,4,Bungalow,950000.0,4.0,4.0,2.0,12.0,-38.06788,145.33966999999996
10584,Blackburn,3/43 The Ridge,2,Apartment,485000.0,2.0,1.0,1.0,59.0,-37.82945,145.15697
10585,Blackburn South,24 Sylvia St,3,Bungalow,1291000.0,3.0,2.0,2.0,49.0,-37.84453,145.14446
10586,Boronia,8 Darwin Rd,3,Bungalow,775000.0,3.0,1.0,2.0,49.0,-37.861259999999994,145.25808
10587,Boronia,34 Russell Cr,4,Bungalow,820000.0,4.0,2.0,4.0,44.0,-37.86434000000001,145.25739
10589,Braybrook,14 Enderby Ct,3,Bungalow,797000.0,3.0,1.0,2.0,59.0,-37.793820000000004,144.85107
10591,Braybrook,1 Walker Pl,2,Bungalow,590000.0,2.0,1.0,1.0,69.0,-37.783409999999996,144.85574
10592,Brighton,10/32 Outer Cr,3,Apartment,1180000.0,3.0,2.0,2.0,8.0,-37.90542,144.99817
10593,Brighton East,1/3 Gleniffer Av,2,Apartment,585000.0,2.0,1.0,1.0,69.0,-37.931709999999995,145.03041000000005
10594,Brighton East,90 Thomas St,4,Bungalow,1580000.0,4.0,1.0,2.0,49.0,-37.91053,145.02447
10596,Broadmeadows,48 Walsh St,3,Bungalow,386000.0,3.0,1.0,1.0,54.0,-37.6886,144.92281
10597,Brooklyn,3/49 Stenhouse Av,2,Apartment,515000.0,2.0,1.0,2.0,7.0,-37.82073,144.8447
10598,Brunswick,9 Blyth St,4,Bungalow,1515000.0,4.0,2.0,2.0,129.0,-37.76549,144.96366
10599,Brunswick,37 Fourth Av,3,Bungalow,1037000.0,3.0,1.0,1.0,23.0,-37.757459999999995,144.95633
10601,Brunswick East,219 Glenlyon Rd,3,Bungalow,1330000.0,3.0,2.0,1.0,129.0,-37.772890000000004,144.97503
10602,Brunswick East,63 Harrison St,3,Townhouse,937000.0,3.0,2.0,1.0,19.0,-37.760490000000004,144.98065
10603,Brunswick East,302/218 Lygon St,1,Apartment,290000.0,1.0,1.0,0.0,7.0,-37.77165,144.97187
10604,Bundoora,12 Norwood Ct,3,Bungalow,730000.0,3.0,1.0,1.0,59.0,-37.70602,145.05945
10605,Bundoora,71 Wallara Cr,3,Bungalow,660000.0,3.0,1.0,2.0,49.0,-37.70301,145.06341
10607,Burwood East,389 Blackburn Rd,3,Bungalow,1150000.0,3.0,2.0,2.0,54.0,-37.85695,145.15143999999995
10608,Burwood East,1 Sartori St,4,Bungalow,1600000.0,4.0,2.0,2.0,12.0,-37.84839,145.14299
10609,Cairnlea,2 Gumleaf Ct,3,Bungalow,636000.0,3.0,2.0,2.0,19.0,-37.75777,144.77974
10610,Camberwell,5/26 Cornell St,2,Apartment,755000.0,2.0,1.0,1.0,59.0,-37.8401,145.09113
10613,Carnegie,1/17 Cosy Gum Rd,2,Apartment,750000.0,2.0,1.0,2.0,49.0,-37.88368,145.0515
10614,Carnegie,5/12 Judith St,1,Apartment,286000.0,1.0,1.0,1.0,59.0,-37.903209999999994,145.0555
10615,Carnegie,7/177 Oakleigh Rd,2,Apartment,580010.0,2.0,1.0,1.0,49.0,-37.9003,145.06342
10616,Carnegie,1/108 Truganini Rd,4,Townhouse,1250000.0,4.0,3.0,2.0,14.0,-37.89334,145.05463
10617,Caroline Springs,2 Cranwell Sq,3,Townhouse,430000.0,3.0,2.0,2.0,9.0,-37.7253,144.7484
10618,Caroline Springs,5/1 Dargi Grn,3,Townhouse,360000.0,3.0,1.0,1.0,10.0,-37.70624,144.74042
10619,Caroline Springs,20 Hawksbury Grn,4,Bungalow,740000.0,4.0,2.0,2.0,11.0,-37.7277,144.73422
10620,Carrum Downs,40 Whimbrel Cr,4,Bungalow,647000.0,4.0,2.0,4.0,17.0,-38.10984000000001,145.17061999999999
10621,Caulfield South,3/180 Sycamore St,2,Apartment,636500.0,2.0,1.0,1.0,49.0,-37.89063,145.02608999999995
10622,Chadstone,1/11 Hiscock St,3,Townhouse,930000.0,3.0,2.0,1.0,8.0,-37.88289,145.09871
10624,Coburg,251 Bell St,2,Bungalow,760000.0,2.0,1.0,2.0,99.0,-37.740109999999994,144.95266999999996
10625,Coburg,5A Hardwick St,2,Townhouse,876000.0,2.0,2.0,1.0,5.0,-37.749140000000004,144.96826000000001
10627,Collingwood,6/13 Alexander St,1,Apartment,365000.0,1.0,1.0,0.0,59.0,-37.795970000000004,144.99108
10628,Collingwood,30 Alexander St,3,Bungalow,1297000.0,3.0,2.0,0.0,129.0,-37.79557,144.99158
10631,Croydon,30 Allendale Rd,5,Bungalow,865000.0,4.0,2.0,2.0,44.0,-37.79189,145.29661000000004
10632,Croydon,21 Dixon Av,4,Bungalow,760000.0,4.0,2.0,2.0,59.0,-37.78393,145.29131999999996
10633,Croydon,434 Dorset Rd,3,Bungalow,725000.0,3.0,1.0,2.0,39.0,-37.810829999999996,145.28791999999999
10635,Croydon,21 Taylors Rd,4,Bungalow,1120000.0,4.0,2.0,2.0,11.0,-37.807179999999995,145.28581
10638,Dandenong North,64 Waranga St,4,Bungalow,930000.0,4.0,2.0,1.0,39.0,-37.942640000000004,145.21786
10639,Deer Park,13 Cavendish Dr,3,Bungalow,557000.0,3.0,1.0,2.0,34.0,-37.76545,144.76458
10640,Deer Park,13 Poole St,3,Bungalow,650000.0,3.0,1.0,2.0,64.0,-37.773959999999995,144.77229
10642,Dingley Village,2 Cormorant Pl,3,Bungalow,806000.0,3.0,2.0,1.0,51.0,-37.98086,145.11993
10646,Doncaster,10 Margot Av,4,Bungalow,1663000.0,4.0,3.0,2.0,37.0,-37.77102,145.13338000000005
10647,Doncaster East,20 Dianne St,4,Bungalow,1310000.0,4.0,3.0,2.0,49.0,-37.795609999999996,145.16268
10648,Doncaster East,2 Monet Ct,3,Bungalow,1530000.0,3.0,2.0,2.0,41.0,-37.77655,145.15386999999996
10651,Donvale,6/5 Sunray Ct,2,Townhouse,630000.0,2.0,1.0,1.0,19.0,-37.80103,145.17844
10652,Eaglemont,129 Banksia St,3,Bungalow,1300000.0,3.0,1.0,2.0,69.0,-37.75825,145.05438
10653,Edithvale,96 Berry Av,5,Bungalow,1260000.0,5.0,6.0,3.0,59.0,-38.04105,145.1216
10654,Eltham,6/17 Silver St,3,Bungalow,655000.0,3.0,1.0,2.0,10.0,-37.71613,145.13939
10656,Elwood,206/35 Ormond Rd,1,Apartment,435000.0,1.0,1.0,1.0,10.0,-37.88306,144.9841
10657,Elwood,10/4 Poets Gr,1,Apartment,350000.0,1.0,1.0,0.0,59.0,-37.88111,144.99053999999995
10658,Epping,8 Efficient St,3,Bungalow,490000.0,3.0,2.0,2.0,7.0,-37.62157,145.01049
10661,Epping,2/8 Zurzolo Tce,2,Bungalow,417500.0,2.0,1.0,1.0,19.0,-37.648270000000004,145.05317
10664,Essendon,13 Gordon St,3,Bungalow,1398000.0,3.0,2.0,1.0,59.0,-37.756209999999996,144.93401
10665,Ferntree Gully,2 Clendon Rd,3,Townhouse,664000.0,3.0,2.0,1.0,9.0,-37.8798,145.2775
10667,Fitzroy,502/416 Gore St,2,Apartment,790000.0,2.0,1.0,2.0,89.0,-37.7967,144.98363
10668,Fitzroy,604/353 Napier St,2,Apartment,830000.0,2.0,2.0,1.0,8.0,-37.79721,144.98073
10669,Fitzroy,307/185 Rose St,1,Apartment,456000.0,1.0,1.0,1.0,8.0,-37.79636,144.98394
10672,Frankston,87 Aquarius Dr,3,Bungalow,565000.0,3.0,1.0,2.0,39.0,-38.16483,145.16383000000005
10673,Frankston South,14 Hoadley Av,3,Bungalow,810000.0,3.0,1.0,2.0,59.0,-38.15983,145.11351000000005
10674,Gladstone Park,19 Osborne Av,4,Bungalow,749000.0,4.0,2.0,2.0,49.0,-37.68269,144.88601
10675,Glen Iris,13/11 Belmont Av,1,Apartment,260000.0,1.0,1.0,1.0,69.0,-37.8574,145.04795
10676,Glen Iris,1/15 Belmont Av,1,Apartment,330000.0,1.0,1.0,1.0,59.0,-37.85702,145.04801
10677,Glen Iris,11/62 Edgar St N,2,Apartment,501000.0,2.0,1.0,1.0,59.0,-37.85019000000001,145.0465
10679,Glen Waverley,1 Dorset St,3,Bungalow,1070000.0,3.0,2.0,1.0,49.0,-37.89813,145.14652
10680,Glenroy,58 Bindi St,4,Bungalow,700000.0,4.0,2.0,1.0,69.0,-37.69558,144.93223
10683,Glenroy,4/71 Station Rd,2,Townhouse,400000.0,2.0,1.0,1.0,7.0,-37.711220000000004,144.91863
10684,Glenroy,270 West St,2,Bungalow,675000.0,2.0,2.0,1.0,8.0,-37.69705,144.94218999999995
10685,Glenroy,3/8 York St,4,Townhouse,656000.0,4.0,2.0,2.0,16.0,-37.7046,144.91041
10686,Greensborough,53 Narbethong Dr,3,Bungalow,866000.0,3.0,2.0,2.0,39.0,-37.71733,145.09622
10689,Greenvale,4 Lysterfield Dr,5,Bungalow,800000.0,5.0,3.0,2.0,11.0,-37.61079,144.90823
10690,Hadfield,9 Bond St,3,Bungalow,735000.0,3.0,1.0,1.0,69.0,-37.71425,144.95013
10691,Hadfield,3A Neil St,2,Townhouse,595000.0,2.0,2.0,1.0,14.0,-37.71147,144.93927
10694,Hampton,7/4 Small St,1,Apartment,580000.0,1.0,2.0,1.0,7.0,-37.93953,145.00096000000005
10695,Hampton East,3/8 Eldon Ct,2,Townhouse,771000.0,2.0,1.0,1.0,27.0,-37.94083,145.03682
10696,Hampton Park,75 Pound Rd,4,Bungalow,622000.0,4.0,2.0,2.0,30.0,-38.02683,145.25871
10697,Hampton Park,6 The Mews,3,Bungalow,400000.0,3.0,1.0,1.0,21.0,-38.0457,145.27395
10698,Hawthorn,5/29 Bell St,1,Apartment,455000.0,1.0,1.0,1.0,59.0,-37.81823,145.03972
10699,Hawthorn East,1/1091 Burke Rd,2,Apartment,615888.0,2.0,1.0,1.0,49.0,-37.81835,145.05895
10706,Highett,33 Haynes St,4,Bungalow,1820000.0,4.0,2.0,2.0,13.0,-37.94882,145.03111
10708,Hughesdale,40 Canterbury St,5,Bungalow,1475000.0,5.0,2.0,3.0,99.0,-37.90403,145.08118000000005
10709,Ivanhoe,49 Carn Av,5,Bungalow,2100000.0,5.0,3.0,2.0,59.0,-37.76086,145.05177
10712,Ivanhoe,207 Waterdale Rd,2,Bungalow,1320000.0,2.0,1.0,0.0,99.0,-37.760909999999996,145.04437
10713,Jacana,17 Fidge Ct,2,Bungalow,575500.0,2.0,1.0,1.0,59.0,-37.68988,144.91113
10715,Keilor,37 Parramatta Rd,4,Bungalow,635000.0,4.0,2.0,2.0,44.0,-37.71368,144.82082
10717,Keilor Downs,131 Odessa Av,3,Bungalow,620000.0,3.0,1.0,4.0,34.0,-37.71575,144.80598
10718,Keilor East,71 Nyah St,5,Bungalow,1005000.0,5.0,3.0,2.0,49.0,-37.7305,144.86863
10720,Keilor Park,39 Flinders St,3,Bungalow,700000.0,3.0,1.0,1.0,49.0,-37.7219,144.85238999999999
10721,Keilor Park,2/12 Randwick Dr,3,Bungalow,635000.0,3.0,2.0,2.0,17.0,-37.72012,144.86149
10724,Kensington,14/8 Mawbey St,1,Apartment,390000.0,1.0,1.0,1.0,19.0,-37.79023,144.92335
10726,Kew,88 Gladstone St,3,Bungalow,1410000.0,3.0,1.0,1.0,89.0,-37.79893,145.04266
10728,Kilsyth,42 Byron Rd,3,Bungalow,811000.0,3.0,1.0,3.0,62.0,-37.80467,145.30297
10729,Lalor,23 Cyprus St,3,Bungalow,710500.0,3.0,2.0,1.0,44.0,-37.67414,145.0205
10730,Lalor,18 Howell St,3,Bungalow,752000.0,3.0,1.0,2.0,69.0,-37.6708,145.01353
10731,Lalor,17 Menzies Pde,3,Bungalow,622000.0,3.0,1.0,2.0,49.0,-37.671459999999996,145.03232
10732,Maidstone,1/1 Clarendon St,3,Townhouse,650000.0,3.0,2.0,2.0,3.0,-37.78502,144.86733
10733,Maidstone,19/8 Crefden St,2,Apartment,435000.0,2.0,2.0,1.0,2.0,-37.77813,144.87287
10735,Malvern,4/30 Finlayson St,1,Apartment,338000.0,1.0,1.0,1.0,49.0,-37.87012,145.03545
10736,Maribyrnong,8 Mitchell St,4,Bungalow,1340000.0,4.0,1.0,3.0,99.0,-37.78352,144.88981
10737,Meadow Heights,10 Castella Ct,3,Bungalow,450000.0,3.0,1.0,1.0,49.0,-37.66059,144.92006
10738,Meadow Heights,23 Goodenia Cl,3,Bungalow,440000.0,3.0,1.0,2.0,27.0,-37.647690000000004,144.91359
10740,Melton,28 Atkin St,4,Bungalow,550000.0,4.0,2.0,2.0,49.0,-37.686859999999996,144.58157
10741,Melton,22 Bittern St,3,Bungalow,373500.0,3.0,2.0,2.0,39.0,-37.678309999999996,144.57342
10742,Melton South,1/33 Staughton St,2,Bungalow,280500.0,2.0,1.0,1.0,29.0,-37.70411,144.57159
10743,Mentone,11/19 Brindisi St,2,Apartment,640000.0,2.0,1.0,1.0,47.0,-37.98346,145.06313
10745,Mentone,1/1 Franklin St,3,Townhouse,940000.0,3.0,1.0,2.0,30.0,-37.97759,145.06482
10748,Mill Park,23 Galilee Cr,3,Bungalow,705000.0,3.0,2.0,2.0,49.0,-37.67391,145.0618
10749,Mill Park,15 Heritage Dr,4,Bungalow,790000.0,4.0,2.0,2.0,29.0,-37.65217,145.04863
10751,Mill Park,15 Mockridge Dr,5,Bungalow,704500.0,5.0,3.0,2.0,49.0,-37.6641,145.05123
10752,Mill Park,49 Romano Av,4,Bungalow,550000.0,4.0,2.0,1.0,49.0,-37.65121,145.05404
10753,Mill Park,53 Romano Av,5,Bungalow,598000.0,5.0,3.0,1.0,29.0,-37.65116,145.05438999999996
10754,Mill Park,15 Warburton Ct,3,Bungalow,592000.0,3.0,1.0,1.0,27.0,-37.66294,145.06301000000005
10755,Mill Park,11 Woolnough Dr,3,Bungalow,602000.0,3.0,1.0,1.0,42.0,-37.65359,145.04276000000004
10757,Mitcham,4/12 Victoria Av,2,Bungalow,480000.0,2.0,1.0,1.0,13.0,-37.81477,145.18867
10758,Montrose,44 Richards Rd,4,Bungalow,735000.0,4.0,2.0,2.0,39.0,-37.810179999999995,145.35396
10761,Moonee Ponds,102 Waverley St,4,Bungalow,1270000.0,4.0,1.0,3.0,94.0,-37.76421,144.90571
10762,Mooroolbark,5 Byron Ct,3,Bungalow,650000.0,3.0,2.0,2.0,43.0,-37.78695,145.32513
10763,Mordialloc,49 Jenkins St,4,Bungalow,1400000.0,4.0,2.0,2.0,12.0,-38.00429000000001,145.10286000000005
10764,Mordialloc,9A Montgomery St,3,Townhouse,1627000.0,3.0,2.0,2.0,12.0,-38.00644000000001,145.08478
10768,Mount Waverley,15 Virginia St,3,Bungalow,1850000.0,3.0,1.0,1.0,59.0,-37.87754,145.12076000000005
10771,Murrumbeena,6 Gerald St,4,Bungalow,1820000.0,4.0,2.0,1.0,104.0,-37.89465,145.06984
10775,North Melbourne,39/101 Leveson St,2,Apartment,785000.0,2.0,2.0,1.0,11.0,-37.80202,144.95103999999995
10778,Nunawading,3/29 Mount Pleasant Rd,2,Apartment,676000.0,2.0,1.0,1.0,49.0,-37.8231,145.17911
10779,Nunawading,8 Olwen St,3,Bungalow,1002000.0,3.0,1.0,2.0,59.0,-37.80827,145.17885
10780,Nunawading,1/44 Shady Gr,4,Townhouse,1175000.0,4.0,3.0,2.0,8.0,-37.82895,145.17678
10781,Oakleigh,32 Stamford Rd,3,Bungalow,1365000.0,3.0,2.0,2.0,59.0,-37.89542,145.10055
10782,Oakleigh East,1/22 Nonna St,3,Bungalow,875000.0,3.0,2.0,2.0,13.0,-37.90088,145.11692
10785,Oakleigh South,4/1248 North Rd,4,Apartment,774000.0,4.0,2.0,2.0,19.0,-37.91121,145.09598
10787,Ormond,2/50 Lillimur Rd,1,Apartment,327000.0,1.0,1.0,1.0,59.0,-37.89976,145.04215
10788,Ormond,300 Tucker Rd,4,Bungalow,1900000.0,4.0,2.0,2.0,99.0,-37.9075,145.05329
10789,Parkdale,1/168 Beach Rd,4,Bungalow,2185000.0,4.0,2.0,3.0,9.0,-38.00205,145.07853
10791,Pascoe Vale,8A Tangyes St,3,Bungalow,1210000.0,3.0,2.0,1.0,7.0,-37.72623,144.94521
10793,Prahran,610/220 Commercial Rd,2,Apartment,1003000.0,2.0,2.0,1.0,16.0,-37.846959999999996,144.99364
10796,Reservoir,23 Acheron Av,3,Bungalow,925000.0,3.0,1.0,2.0,79.0,-37.72167,145.01706000000001
10798,Reservoir,24 Daleglen St,1,Bungalow,351000.0,1.0,1.0,1.0,69.0,-37.69828,145.02184
10800,Reservoir,82 Radford Rd,3,Bungalow,690000.0,3.0,1.0,2.0,59.0,-37.703309999999995,144.9838
10802,Richmond,5/33 Goodwood St,2,Apartment,630000.0,2.0,1.0,1.0,49.0,-37.81977,144.99597
10804,Ringwood,5 Jacks Pl,4,Bungalow,1725000.0,4.0,2.0,2.0,17.0,-37.78372,145.25311000000005
10805,Ringwood,1/13 Maidstone St,2,Bungalow,633000.0,2.0,1.0,2.0,14.0,-37.82223,145.22503999999995
10806,Ringwood East,1 Tweed St,4,Bungalow,1090000.0,4.0,1.0,2.0,69.0,-37.8159,145.24688
10807,Rowville,45 Severn Cr,4,Bungalow,936000.0,4.0,2.0,2.0,39.0,-37.91692000000001,145.25896
10808,Rowville,18 Yvette Dr,3,Bungalow,860000.0,3.0,2.0,2.0,18.0,-37.92778,145.24796
10809,Sandringham,154 Abbott St,4,Bungalow,850000.0,4.0,3.0,2.0,2.0,-37.95095,145.02096
10811,Seabrook,20 Hope Pl,3,Bungalow,640000.0,3.0,2.0,2.0,29.0,-37.87899,144.75625
10812,Seaford,43 Molesworth St,4,Bungalow,800000.0,4.0,2.0,0.0,50.0,-38.11336,145.15035
10813,South Melbourne,1 Reilly Pl,3,Bungalow,1720000.0,3.0,2.0,2.0,21.0,-37.83631,144.95536
10814,South Morang,35 Cobblestone Dr,3,Bungalow,690000.0,3.0,2.0,2.0,14.0,-37.644259999999996,145.1
10815,South Morang,28 Kestrel Rd,4,Bungalow,875000.0,4.0,2.0,2.0,15.0,-37.62648,145.07141000000001
10816,South Morang,3/32 Kumara Cct,3,Townhouse,420000.0,3.0,2.0,2.0,8.0,-37.63478,145.08486000000005
10817,South Morang,28 Rolain Av,4,Bungalow,677500.0,4.0,2.0,2.0,14.0,-37.63454,145.06894
10818,South Yarra,2/45 Caroline St,2,Apartment,600000.0,2.0,1.0,1.0,47.0,-37.83766,144.98799
10819,South Yarra,308/800 Chapel St,2,Apartment,762500.0,2.0,1.0,1.0,16.0,-37.83613,144.99661
10820,South Yarra,639 Punt Rd,4,Bungalow,1855500.0,4.0,2.0,1.0,139.0,-37.839859999999994,144.98598
10821,Spotswood,64 Craig St,2,Bungalow,802000.0,2.0,1.0,1.0,119.0,-37.83162,144.88742
10824,St Albans,10 Leslie St,4,Bungalow,631000.0,4.0,1.0,3.0,49.0,-37.735929999999996,144.8101
10826,St Albans,21 Shirley St,3,Bungalow,582000.0,3.0,1.0,0.0,59.0,-37.73704,144.79108
10828,St Kilda,22/220 Barkly St,1,Apartment,468000.0,1.0,1.0,1.0,19.0,-37.870940000000004,144.9807
10829,St Kilda,9/285 Barkly St,1,Apartment,470000.0,1.0,1.0,1.0,10.0,-37.87312,144.97986
10830,Strathmore,32 Carnarvon Rd,4,Bungalow,1140000.0,4.0,2.0,2.0,14.0,-37.73831,144.91114
10831,Strathmore,1/351 Napier St,3,Apartment,750000.0,3.0,2.0,2.0,49.0,-37.73415,144.91852
10833,Sunbury,13 McComb St,4,Bungalow,410000.0,4.0,2.0,2.0,33.0,-37.58231,144.69961999999995
10834,Sunbury,17 Mudie Av,4,Bungalow,512500.0,4.0,2.0,2.0,59.0,-37.57355,144.70854
10835,Sunshine,8 Kinnane Cr,3,Bungalow,830500.0,3.0,1.0,2.0,69.0,-37.7807,144.83648
10837,Sunshine West,27 Buckingham Cr,3,Bungalow,551000.0,3.0,1.0,2.0,45.0,-37.80046,144.82676
10838,Sunshine West,1/52 Drinkwater Cr,3,Bungalow,450000.0,3.0,1.0,2.0,49.0,-37.79703,144.81228000000004
10840,Tarneit,28 Claire Wy,4,Bungalow,586000.0,4.0,2.0,2.0,7.0,-37.851620000000004,144.66522
10841,Tarneit,5 Echo Av,4,Bungalow,496000.0,4.0,2.0,2.0,11.0,-37.84688,144.68182
10843,Templestowe,7 Clays Ct,4,Bungalow,1635000.0,4.0,3.0,2.0,34.0,-37.76797,145.13799
10845,Templestowe Lower,5 Sophora Ct,3,Bungalow,1138000.0,3.0,2.0,2.0,49.0,-37.77185,145.12509
10846,The Basin,325 Forest Rd,3,Bungalow,477000.0,3.0,1.0,1.0,59.0,-37.85971,145.31036
10847,Thomastown,18 Dakota Dr,3,Bungalow,605000.0,3.0,1.0,2.0,44.0,-37.685790000000004,144.98878
10848,Thomastown,13 Kemp Av,3,Bungalow,610000.0,3.0,1.0,2.0,49.0,-37.68336,145.0029
10849,Thomastown,232 Main St,3,Bungalow,580000.0,3.0,1.0,2.0,44.0,-37.67751,144.98663
10850,Thornbury,1/54 Pender St,1,Apartment,415000.0,1.0,1.0,1.0,49.0,-37.75443,145.00919
10851,Thornbury,159A Smith St,2,Bungalow,905000.0,2.0,1.0,0.0,59.0,-37.75642,144.98755
10853,Toorak,15/256 Williams Rd,1,Apartment,577000.0,1.0,1.0,1.0,49.0,-37.84263,145.00448
10854,Truganina,4 Romek Wy,3,Bungalow,451000.0,3.0,2.0,2.0,9.0,-37.83963,144.71487
10856,Tullamarine,19 Gordon St,4,Bungalow,895000.0,4.0,2.0,2.0,20.0,-37.70598,144.87616
10857,Tullamarine,1/119 Melrose Dr,4,Bungalow,586000.0,4.0,1.0,3.0,44.0,-37.70695,144.88513999999995
10858,Wantirna South,10/1401 High Street Rd,3,Apartment,570000.0,3.0,1.0,1.0,19.0,-37.87638,145.2313
10859,Wantirna South,6/17 Pach Rd,3,Bungalow,778000.0,3.0,2.0,2.0,7.0,-37.85605,145.24496000000005
10860,Wantirna South,1 Riverpark Dr,4,Bungalow,1055000.0,4.0,2.0,2.0,22.0,-37.87325,145.23244
10862,Werribee,2 Brookville Av,4,Bungalow,514000.0,4.0,2.0,2.0,19.0,-37.8723,144.661
10863,Werribee,9 Sherrin Ct,3,Bungalow,529000.0,3.0,2.0,2.0,39.0,-37.884209999999996,144.67869
10864,Werribee,46 Vincent Cr,3,Bungalow,484000.0,3.0,1.0,0.0,59.0,-37.889959999999995,144.65526
10865,West Melbourne,125/33 Jeffcott St,2,Apartment,670000.0,2.0,1.0,1.0,23.0,-37.8118,144.95259
